case_id,baseline_case_id,source_case_id,source_case_ids,analysis_variant,case_domain,ideological_universe,k,gap_count,case_order,registry_order,focal_order,election_year,case_label,case_display,cabinet_period,source_periods,period_start,period_end,period_days,ideology_start_index,ideology_end_index,start_party,end_party,minimal_inversion,minimal_status,observed_coalition,synthetic_ideological_interval,main_text_focal,appendix_minimal,shared_numerical_vector,numerical_vector_group,coalition_parties,electoral_unit,v_Cd,V_d,district_coalition_vote_share,s_Cd,S_d,district_coalition_seat_share,within_district_quota,national_quota_contribution,a_Cd,b_Cd,d_Cd,within_district_quota_exact,national_quota_contribution_exact,a_Cd_exact,b_Cd_exact,d_Cd_exact
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",TO,359159,715942,0.5016593522939009,4,8,0.5,4.013274818351207,1.8750326746701926,-0.01327481835120722,2.1382421436810146,2.1249673253298074,1436636//357971,61416189//32754730,-4752//357971,25071409695761//11725243452830,69602731//32754730
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",AC,216161,434253,0.497776641727288,3,8,0.375,3.982213133818304,1.0135000241469272,-0.9822131338183041,2.968713109671377,1.9864999758530728,1729288//434253,110890593//109413508,-426529//434253,141052893740275//47513144089524,217349931//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",AL,728401,1650763,0.4412511063065988,4,9,0.4444444444444444,3.9712599567593894,3.4152064021199284,0.028740043240610556,0.556053554639461,0.5847935978800717,6555609//1650763,373669713//109413508,47443//1650763,100432041325353//180615770706604,63984319//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",AM,932438,1976477,0.47176769575360605,4,8,0.5,3.7741415660288484,4.371861415868322,0.2258584339711517,-0.5977198498394739,-0.3718614158683222,7459504//1976477,239170347//54706754,446404//1976477,-64629439637503//108126641025658,-20343331//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",AP,201989,423017,0.47749617627660357,5,8,0.625,3.8199694102128285,0.9470526893260748,1.1800305897871717,2.8729167208867534,4.052947310673925,1615912//423017,103620357//109413508,499173//423017,132969427982227//46283773913636,443447183//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",BA,4791616,7958431,0.6020804854625239,25,39,0.6410256410256411,23.481138933038434,22.46613834920639,1.5188610669615656,1.0150005838320457,2.5338616507936114,14374848//612187,614524752//27353377,929827//612187,16996572309072//16745381805499,69309673//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",CE,3489096,5083860,0.6863084349293647,16,22,0.7272727272727273,15.098785568446024,16.35909752569125,0.9012144315539767,-1.2603119572452286,-0.3590975256912519,6396676//423655,447476562//27353377,381804//423655,-14604992699258//11588394932935,-9822530//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",DF,748683,1607519,0.46573819656252896,2,8,0.25,3.7259055725002317,3.5103012966186955,-1.7259055725002317,0.21560427588153636,-1.5103012966186953,5989464//1607519,384074379//109413508,-2774426//1607519,37921405624011//175884292966652,-165247363//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",ES,699048,2084430,0.3353665030727825,3,10,0.3,3.353665030727825,3.277580899791642,-0.35366503072782485,0.07608413093618306,-0.2775808997916418,233016//69481,89652906//27353377,-24573//69481,144600933246//1900539987337,-7592775//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",GO,1392355,3439644,0.40479625217028276,8,17,0.47058823529411764,6.881536286894806,6.528244346209976,1.1184637131051935,0.3532919406848304,1.4717556537900238,1392355//202332,714278115//109413508,226301//202332,977640670895//2767231737582,161029949//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",MA,1777054,3707930,0.4792576990396259,8,18,0.4444444444444444,8.626638582713266,8.33195753124011,-0.6266385827132659,0.2946810514731561,-0.3319575312401098,15993486//1853965,455814351//54706754,-1161766//1853965,29887850952729//101424407179610,-18160319//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",MG,4314285,11181098,0.3858552174392891,22,53,0.41509433962264153,20.45032652428232,20.22810752946519,1.54967347571768,0.22221899481712823,1.7718924705348083,228657105//11181098,2213228205//109413508,17327051//11181098,135927265352625//611681577735892,193868971//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",MS,455335,1374808,0.33119897469319354,2,8,0.25,2.6495917975455483,2.1348996049007036,-0.6495917975455482,0.5146921926448443,-0.13489960490070385,455335//171851,233586855//109413508,-111633//171851,9677665046575//18802820763308,-14759839//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",MT,990953,1730277,0.5727135019421746,4,8,0.5,4.581708015537397,4.646216891245275,-0.5817080155373966,-0.06450887570787815,-0.6462168912452748,7927624//1730277,508358889//109413508,-1006516//1730277,-12212541437261//189315676381716,-70704857//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",PA,3047804,4521516,0.6740668395290429,14,17,0.8235294117647058,11.45913627199373,14.290040421700034,2.5408637280062703,-2.830904149706304,-0.2900404217000336,12953167//1130379,390880863//27353377,2872139//1130379,-87530658742118//30919682939883,-7933585//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",PB,737500,2209355,0.3338078307922448,3,12,0.25,4.005693969506938,3.4578682917286594,-1.0056939695069376,0.5478256777782782,-0.45786829172865934,1770000//441871,94584375//27353377,-444387//441871,6621384924375//12086664048367,-12524244//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",PE,2281394,4969863,0.4590456517614268,12,25,0.48,11.47614129403567,10.69662369293561,0.5238587059643294,0.7795176011000597,1.3033763070643891,57034850//4969863,585177561//54706754,2603506//4969863,211939199532757//271885072554702,71303487//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",PI,1203204,1957483,0.6146689396536266,7,10,0.7,6.146689396536266,5.6413843526523255,0.8533106034637338,0.505305043883941,1.358615647347675,12032040//1957483,154310913//27353377,1670341//1957483,27055937287101//53543770470091,37162726//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",PR,3155207,6038642,0.5225027415104256,18,30,0.6,15.67508224531277,14.793613883580079,2.3249177546872293,0.881468361732692,3.2063861164199214,47328105//3019321,1618621191//109413508,7019673//3019321,291197042011029//330354502388068,350821953//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",RJ,4116308,8575988,0.47998061564451816,25,46,0.5434782608695652,22.079108319647837,19.299865643646122,2.9208916803521645,2.7792426760017146,5.700134356353879,47337542//2143997,527916501//27353377,6262383//2143997,162990238184837//58645558227869,155917924//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",RN,940492,1864825,0.5043325781239526,4,8,0.5,4.034660624991621,4.409623681931485,-0.034660624991621196,-0.3749630569398639,-0.4096236819314851,7523936//1864825,120618099//27353377,-64636//1864825,-19126588535803//51009261264025,-11204591//27353377
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",RO,453297,869148,0.5215417857488023,6,8,0.75,4.172334285990418,2.125344166828103,1.8276657140095818,2.046990119162315,3.874655833171897,302198//72429,232541361//109413508,132376//72429,16221805054715//7924710970932,423939687//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",RR,138626,291714,0.47521202273459623,5,8,0.625,3.80169618187677,0.6499667116056639,1.1983038181232304,3.1517294702711056,4.350033288394336,554504//145857,35557569//54706754,174781//145857,25148793578383//7979363018178,237976201//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",RS,3064745,6149822,0.4983469440253718,16,31,0.5161290322580645,15.448755264786525,14.369470586757899,0.5512447352134745,1.0792846780286272,1.6305294132421018,95007095//6149822,1572214185//109413508,3390057//6149822,363111082607095//336436799297788,178401943//109413508
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",SC,1764478,3969848,0.44446991421334014,8,16,0.5,7.111518627413442,8.272993257834306,0.8884813725865575,-1.1614746304208643,-0.2729932578343069,3528956//496231,452588607//54706754,440892//496231,-31530769271393//27147187244174,-14934575//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",SE,695682,1191617,0.5838134232727462,5,8,0.625,4.67050738618197,3.2617989544764434,0.32949261381803047,1.4087084317055258,1.7382010455235564,5565456//1191617,178442433//54706754,392629//1191617,91832995605663//65189498081218,95091337//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",SP,10875766,23321040,0.4663499569487467,33,70,0.4714285714285714,32.64449698641227,50.992496813099166,0.35550301358773023,-18.347999826686895,-17.992496813099166,38065181//1166052,2789633979//54706754,414535//1166052,-585217893774217//31895459957604,-984311097//54706754
cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,cabinet/2022/2023.1,focal,cabinet,not_applicable,,,4,4,4,2022,Cabinet 2022/2023.1,Cabinet 2022/2023.1,2023.1,"[""2023.1""]",2023-01-01,2023-09-12,255,,,,,,not applicable,true,false,true,false,false,cabinet/2022/2023.1,"MDB, PCdoB, PDT, PSB, PSD, PSOL, PT, REDE, UNIÃO",TO,278206,830140,0.3351314236152938,1,8,0.125,2.6810513889223504,1.3044063809744588,-1.6810513889223504,1.3766450079478916,-0.3044063809744588,556412//207535,71359839//54706754,-348877//207535,15629830219783//11353566191390,-16653085//54706754
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",AC,143833,399201,0.36030220365179444,3,8,0.375,2.8824176292143555,0.7579072538732693,0.11758237078564432,2.1245103753410866,2.2420927461267306,1150664//399201,3883491//5123966,46939//399201,4345669722733//2045492351166,11488407//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",AL,1014693,1384584,0.7328504446100779,6,9,0.6666666666666666,6.595654001490701,5.346778452472167,-0.5956540014907005,1.2488755490185335,0.6532215475278329,3044079//461528,27396711//5123966,-274911//461528,1476704031453//1182426890024,3347085//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",AM,1067559,1658407,0.6437255752056039,5,8,0.625,5.149804601644831,5.625348216596285,-0.14980460164483145,-0.47554361495145353,-0.625348216596285,8540472//1658407,28824093//5123966,-248437//1658407,-4040989447899//8497621082162,-3204263//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",AP,163073,386084,0.42237699567969667,3,8,0.375,3.3790159654375733,0.8592896596113245,-0.37901596543757315,2.5197263058262487,2.1407103403886754,326146//96521,4402971//5123966,-36583//96521,1246181851145//494570322286,10968927//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",BA,2410210,6646541,0.36262621414657636,14,39,0.358974358974359,14.14242235171648,12.700254061014457,-0.1424223517164793,1.442168290702023,1.2997459389855437,8545290//604231,32537835//2561983,-86056//604231,2232519130185//1548029550073,3329927//2561983
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",CE,2328608,4367020,0.5332258611135282,12,22,0.5454545454545454,11.73096894449762,12.270264088403398,0.2690310555023792,-0.539295143905776,-0.2702640884033969,12807344//1091755,31436208//2561983,293716//1091755,-1508439661888//2797057750165,-692412//2561983
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",DF,654282,1454063,0.4499681238020636,6,8,0.75,3.5997449904165086,3.4476446565024044,2.4002550095834914,0.15210033391410419,2.5523553434975956,5234256//1454063,8832807//2561983,3490122//1454063,566617044807//3725284686929,6539091//2561983
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",ES,649589,1794470,0.36199490657408595,4,10,0.4,3.6199490657408595,3.4229155696973788,0.3800509342591406,0.19703349604348047,0.577084430302621,649589//179447,17538903//5123966,68199//179447,181168423333//919480326802,2956961//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",GO,2123593,3032760,0.7002179532834778,13,17,0.7647058823529411,11.903705205819122,11.189967107510082,1.096294794180878,0.7137380983090408,1.810032892489919,36101081//3032760,57337011//5123966,3324799//3032760,5545659063443//7769879563080,9274547//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",MA,1206081,3130492,0.38526883314188315,5,18,0.2777777777777778,6.934838996553896,6.355269921775437,-1.9348389965538964,0.5795690747784591,-1.3552699217754371,374301//53974,32564187//5123966,-104431//53974,40071542157//69140235221,-6944357//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",MG,4876139,10118666,0.48189543957671893,26,53,0.49056603773584906,25.5404582975661,25.69411135827209,0.4595417024338979,-0.15365306070598636,0.3058886417279115,258435367//10118666,131655753//5123966,4649949//10118666,-1991639469994//12961925137339,1567363//5123966
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",MS,631704,1276893,0.49471960454008285,3,8,0.375,3.9577568363206628,3.32867314107861,-0.9577568363206628,0.6290836952420529,-0.3286731410786098,1684544//425631,8528004//2561983,-407651//425631,685990220228//1090459386273,-842055//2561983
ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,ideological/2014/11-24,focal,ideological,all_parties,0,0,5,9,5,2014,Ideological 2014/PTB-PR,Ideological 2014/PTB-PR,,,,,,11,24,PTB,PR,true,endpoint-minimal,false,true,true,true,false,ideological/2014/11-24,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PPL, PRTB, PROS, PRP, PR",MT,683402,1454612,0.4698173808548259,3,8,0.375,3.758539046838607,3.6010882976194614,-0.7585390468386072,0.15745074921914595,-0.6010882976194611,1366804//363653,9225927//2561983,-275845//363653,146692581001//931672803899,-1539978//2561983
